GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,TZA,United Republic of Tanzania,,120 000 [100 000–130 000],120000,100000,130000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,AUS,Australia,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,AZE,Azerbaijan,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,BGR,Bulgaria,,<100 [<100–<200],100,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BDI,Burundi,, 6 400 [ 5 000– 7 500],6400,5000,7500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,CUB,Cuba,,<200 [<200–<200],200,200,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,CZE,Czechia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,France,,<1000 [<1000–<1000],1000,1000,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GMB,Gambia,, 1 100 [<1000– 1 400],1100,1000,1400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),, 3 300 [ 2 200– 4 800],3300,2200,4800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ISR,Israel,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,LBR,Liberia,, 3 900 [ 3 100– 4 500],3900,3100,4500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,LUX,Luxembourg,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,NPL,Nepal,, 2 500 [ 2 100– 2 800],2500,2100,2800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,NZL,New Zealand,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,KOR,Republic of Korea,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ROU,Romania,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,SDN,Sudan,, 1 700 [ 1 200– 2 400],1700,1200,2400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SWZ,Swaziland,, 6 500 [ 5 800– 7 200],6500,5800,7200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TZA,United Republic of Tanzania,,71 000 [62 000–80 000],71000,62000,80000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,AUS,Australia,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,AZE,Azerbaijan,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,BGR,Bulgaria,,<200 [<200–<200],200,200,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,BDI,Burundi,, 2 900 [ 1 800– 4 200],2900,1800,4200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CIV,Côte d'Ivoire,,25 000 [21 000–29 000],25000,21000,29000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AMR,Americas,,CUB,Cuba,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,FJI,Fiji,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,France,,<1000 [<1000–<1000],1000,1000,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,IND,India,,62 000 [43 000–91 000],62000,43000,91000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),, 4 000 [ 2 500– 6 200],4000,2500,6200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,LBR,Liberia,, 2 800 [ 2 100– 3 500],2800,2100,3500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,LUX,Luxembourg,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,NPL,Nepal,, 1 700 [ 1 400– 2 100],1700,1400,2100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NZL,New Zealand,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,KOR,Republic of Korea,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ROU,Romania,,<200 [<200–<500],200,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,SDN,Sudan,, 3 000 [ 2 200– 4 300],3000,2200,4300,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,SWZ,Swaziland,, 3 900 [ 3 400– 4 400],3900,3400,4400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,UGA,Uganda,,28 000 [22 000–38 000],28000,22000,38000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,GRD,Grenada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,KIR,Kiribati,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SYC,Seychelles,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TON,Tonga,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,NRU,Nauru,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,PLW,Palau,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,DMA,Dominica,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,IRQ,Iraq,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,STP,Sao Tome and Principe,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,SLB,Solomon Islands,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MUS,Mauritius,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MCO,Monaco,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NIU,Niue,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,AGO,Angola,, 3 900 [ 2 600– 5 600],3900,2600,5600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,BEL,Belgium,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,BRA,Brazil,,15 000 [11 000–19 000],15000,11000,19000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CAN,Canada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CHL,Chile,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,HRV,Croatia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,Djibouti,,<500 [<500–<1000],500,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,EST,Estonia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,FRA,France,, 1 500 [ 1 300– 1 600],1500,1300,1600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,GTM,Guatemala,,<500 [<200–<1000],500,200,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,ISL,Iceland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AMR,Americas,,JAM,Jamaica,, 1 700 [ 1 400– 2 200],1700,1400,2200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,KEN,Kenya,,120 000 [96 000–140 000],120000,96000,140000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,LBR,Liberia,, 4 500 [ 2 800– 6 100],4500,2800,6100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,AFR,Africa,,MLI,Mali,, 5 800 [ 4 000– 7 600],5800,4000,7600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,NLD,Netherlands,,<200 [<100–<200],200,100,200,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,PAK,Pakistan,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,PRT,Portugal,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,SGP,Singapore,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,LKA,Sri Lanka,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EUR,Europe,,TJK,Tajikistan,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,VNM,Viet Nam,, 3 300 [ 2 200– 4 400],3300,2200,4400,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,AGO,Angola,, 7 600 [ 5 600– 9 700],7600,5600,9700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,BEL,Belgium,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,BRA,Brazil,,14 000 [10 000–18 000],14000,10000,18000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,CAN,Canada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,HRV,Croatia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,DJI,Djibouti,,<1000 [<1000– 1 100],1000,1000,1100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,EST,Estonia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,GTM,Guatemala,,<1000 [<500–<1000],1000,500,1000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,ISL,Iceland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AMR,Americas,,JAM,Jamaica,, 2 100 [ 1 700– 2 600],2100,1700,2600,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,LBR,Liberia,, 4 900 [ 4 200– 5 700],4900,4200,5700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,MLI,Mali,, 6 900 [ 5 900– 7 800],6900,5900,7800,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,AFR,Africa,,MOZ,Mozambique,,78 000 [62 000–96 000],78000,62000,96000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,PAK,Pakistan,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,PRT,Portugal,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,LKA,Sri Lanka,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,TJK,Tajikistan,,<200 [<100–<500],200,100,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,EUR,Europe,,TUR,Turkey,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,VNM,Viet Nam,,10 000 [ 8 200–12 000],10000,8200,12000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,AGO,Angola,, 9 400 [ 7 000–12 000],9400,7000,12000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,BHR,Bahrain,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,BRA,Brazil,,14 000 [ 9 900–19 000],14000,9900,19000,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,CAN,Canada,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COM,Comoros,,<100 [<100–<100],100,100,100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,DJI,Djibouti,,<1000 [<500– 1 100],1000,500,1100,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,EST,Estonia,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,GEO,Georgia,,<500 [<200–<500],500,200,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ISL,Iceland,,No data,,,,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AMR,Americas,,JAM,Jamaica,, 1 400 [ 1 100– 1 700],1400,1100,1700,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,<500 [<500–<500],500,500,500,,,
HIV_0000000006,Number of deaths due to HIV/AIDS,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2922,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MLI,Mali,, 5 500 [ 4 300– 6 500],5500,4300,6500,,,
